CNAE,UF,count_contratos,valor_total,valor_medio,n_orgaos,n_meis,share_cnae,share_uf,log_valor_medio,log_valor_total,log_count,diversidade_orgaos,densidade_mei,target
4330402,MG,5,385120.0,77024.0,3,3,0.0011047108024934901,0.1032115521186775,11.251885323464869,12.861312849606797,1.791759469228055,0.025210084033613446,0.6,1
8230002,RS,12,346500.0,28875.0,5,4,0.0033141324074804704,0.12214945158999448,10.270766079259051,12.755640983610817,2.5649493574615367,0.04201680672268908,0.3333333333333333,1
9511800,GO,20,4704287.0,235214.35,17,16,0.012230726741892212,0.0982403535074568,12.368256756482475,15.363984991176252,3.044522437723423,0.14285714285714285,0.8,1
7420004,SC,3,427059.0,142353.0,3,3,0.004497751124437781,0.043951708356348144,11.86607219206552,12.964679797561905,1.3862943611198906,0.025210084033613446,1.0,0
8230002,GO,5,797950.0,159590.0,4,2,0.0033141324074804704,0.0982403535074568,11.980369571430371,13.5898024710379,1.791759469228055,0.03361344537815126,0.4,1
5812301,GO,13,1310850.0,100834.6153846154,7,6,0.0038664878087272155,0.0982403535074568,11.521246899442367,14.0861871025873,2.6390573296152584,0.058823529411764705,0.46153846153846156,1
4520001,RJ,6,393240.0,65540.0,2,1,0.018385544070070228,0.024777085141639708,11.090431179994203,12.882177934453926,1.9459101490553132,0.01680672268907563,0.16666666666666666,1
4399199,BA,6,111550.0,18591.666666666668,1,1,0.0037086719797995737,0.0658881085772903,9.830522516725345,11.622237164410366,1.9459101490553132,0.008403361344537815,0.16666666666666666,1
5812301,RS,6,666000.0,111000.0,5,5,0.0038664878087272155,0.12214945158999448,11.6172944892629,13.4090464510229,1.9459101490553132,0.04201680672268908,0.8333333333333334,1
5620101,CE,10,413150.0,41315.0,1,1,0.0038664878087272155,0.013887792945632447,10.629005113126524,12.931568422554816,2.3978952727983707,0.008403361344537815,0.1,1
2539001,AL,3,180000.0,60000.0,1,1,0.004497751124437781,0.004497751124437781,11.002116507732017,12.100717685412471,1.3862943611198906,0.008403361344537815,0.3333333333333333,0
9511800,RS,5,4200246.0,840049.2,4,4,0.012230726741892212,0.12214945158999448,13.641216930938587,15.250653891048193,1.791759469228055,0.03361344537815126,0.8,1
7721700,GO,9,325500.0,36166.66666666666,8,4,0.006075909413714196,0.0982403535074568,10.495920812681879,12.693120812822663,2.302585092994046,0.06722689075630252,0.4444444444444444,1
3299099,PB,2,900000.0,450000.0,2,2,0.004024303637654857,0.017912096583287303,13.017005083966255,13.710151153416941,1.0986122886681098,0.01680672268907563,1.0,0
8299799,PI,1,48000.0,48000.0,1,1,0.0005523554012467451,0.001972697861595518,10.778977123006351,10.778977123006351,0.6931471805599453,0.008403361344537815,1.0,0
4789008,RS,1,34000.0,34000.0,1,1,0.0007101712301743865,0.12214945158999448,10.434145214930487,10.434145214930487,0.6931471805599453,0.008403361344537815,1.0,0
4330403,PR,1,36000.0,36000.0,1,1,0.0010258028880296695,0.09776690602067388,10.491301994830229,10.491301994830229,0.6931471805599453,0.008403361344537815,1.0,0
5620103,RS,3,137502.0,45834.0,1,1,0.00031563165785528286,0.12214945158999448,10.732803270395875,11.831401014032568,1.3862943611198906,0.008403361344537815,0.3333333333333333,0
2542000,GO,19,635547.0,33449.84210526316,9,7,0.006943896472816223,0.0982403535074568,10.417832240284724,13.36224289783721,2.995732273553991,0.07563025210084033,0.3684210526315789,1
4322302,MG,10,1798028.0,179802.8,10,8,0.01649175412293853,0.1032115521186775,12.099621535390318,14.40220162291589,2.3978952727983707,0.08403361344537816,0.8,1
4754702,40285450,2,1796233.0,898116.5,1,1,0.00047344748678292435,0.00015781582892764143,13.70805618504987,14.401202808889632,1.0986122886681098,0.008403361344537815,0.5,0
3314707,BA,1,3918235.0,3918235.0,1,1,0.005365738183539809,0.0658881085772903,15.18115211048626,15.18115211048626,0.6931471805599453,0.008403361344537815,1.0,0
4755502,PB,5,697920.0,139584.0,4,1,0.002603961177306084,0.017912096583287303,11.846429013680526,13.455861194823353,1.791759469228055,0.03361344537815126,0.2,1
8219999,GO,35,8228995.0,235114.14285714287,27,23,0.013493253373313344,0.0982403535074568,12.367830642735248,15.923174572501937,3.58351893845611,0.226890756302521,0.6571428571428571,1
1359600,PB,4,8313719.0,2078429.75,3,3,0.0023672374339146216,0.017912096583287303,14.547123719823668,15.93341772009433,1.6094379124341003,0.025210084033613446,0.75,0
4761001,SP,4,1327994.0,331998.5,2,2,0.0018148820326678765,0.25392566874457506,12.712888741873396,14.099180843951187,1.6094379124341003,0.01680672268907563,0.5,0
4724500,MG,3,133199.0,44399.66666666666,3,3,0.008995502248875561,0.1032115521186775,10.701009763322606,11.799607037088427,1.3862943611198906,0.025210084033613446,1.0,0
3314710,PR,2,15380.0,7690.0,2,2,0.0009468949735658487,0.09776690602067388,8.947806093057054,9.64088826045181,1.0986122886681098,0.01680672268907563,1.0,0
4751201,TO,1,115680.0,115680.0,1,1,0.017991004497751123,0.004339935295510139,11.658591681891881,11.658591681891881,0.6931471805599453,0.008403361344537815,1.0,0
8599699,MS,2,1296000.0,648000.0,2,1,0.019726978615955182,0.010494752623688156,13.381647518543097,14.074793927498998,1.0986122886681098,0.01680672268907563,0.5,0
1413403,RS,6,1088892.0,181482.0,3,1,0.0006312633157105657,0.12214945158999448,12.10891726438846,13.900672141807657,1.9459101490553132,0.025210084033613446,0.16666666666666666,1
4744002,PR,1,30000.0,30000.0,1,1,0.00039453957231910363,0.09776690602067388,10.308985993422082,10.308985993422082,0.6931471805599453,0.008403361344537815,1.0,0
4757100,SP,4,5426673.0,1356668.25,3,3,0.0013414345458849523,0.25392566874457506,14.120543172925759,15.506836981220998,1.6094379124341003,0.025210084033613446,0.75,0
4757100,AL,1,8093493.0,8093493.0,1,1,0.0013414345458849523,0.004497751124437781,15.906571087020238,15.906571087020238,0.6931471805599453,0.008403361344537815,1.0,0
5912099,80050370,2,45900.0,22950.0,1,1,0.005681369841395092,0.00015781582892764143,10.041116787524166,10.734242182303689,1.0986122886681098,0.008403361344537815,0.5,0
3299004,PR,1,47760.0,47760.0,1,1,0.0007101712301743865,0.09776690602067388,10.773964685870737,10.773964685870737,0.6931471805599453,0.008403361344537815,1.0,0
8599604,RJ,4,1460000.0,365000.0,4,4,0.010968200110471081,0.024777085141639708,12.807655372286902,14.19394767861579,1.6094379124341003,0.03361344537815126,1.0,0
1340501,PR,2,228692.0,114346.0,1,1,0.0005523554012467451,0.09776690602067388,11.6469929638641,12.340135771759323,1.0986122886681098,0.008403361344537815,0.5,0
7319002,24230240,1,523600.0,523600.0,1,1,0.01538704332044504,7.890791446382072e-05,13.16848522287091,13.16848522287091,0.6931471805599453,0.008403361344537815,1.0,0
4520002,MG,6,3393452.0,565575.3333333334,5,6,0.0048922906967568845,0.1032115521186775,13.245600549218976,15.037358545022672,1.9459101490553132,0.04201680672268908,1.0,1
4322302,MA,4,6905602.0,1726400.5,3,4,0.01649175412293853,0.002525053262842263,14.361549742345685,15.74784366903583,1.6094379124341003,0.025210084033613446,1.0,0
9521500,73930000,1,540000.0,540000.0,1,1,0.004734474867829243,0.0006312633157105657,13.199326270390594,13.199326270390594,0.6931471805599453,0.008403361344537815,1.0,0
4520005,PI,1,2356316.0,2356316.0,1,1,0.027854493805728714,0.001972697861595518,14.672610364787452,14.672610364787452,0.6931471805599453,0.008403361344537815,1.0,0
5620104,PE,2,45660.0,22830.0,2,2,0.00654935690049712,0.015781582892764143,10.035874540579453,10.72899982085141,1.0986122886681098,0.01680672268907563,1.0,0
8599604,RN,1,516000.0,516000.0,1,1,0.010968200110471081,0.012940897972066599,13.153863982446317,13.153863982446317,0.6931471805599453,0.008403361344537815,1.0,0
9601701,PR,1,101790.0,101790.0,1,1,0.0011047108024934901,0.09776690602067388,11.530676970545883,11.530676970545883,0.6931471805599453,0.008403361344537815,1.0,0
4721102,SC,1,226750.0,226750.0,1,1,0.004103211552118678,0.043951708356348144,12.331607778110987,12.331607778110987,0.6931471805599453,0.008403361344537815,1.0,0
5320202,BA,2,168000.0,84000.0,1,2,0.0014992503748125937,0.0658881085772903,11.338583982516495,12.031725210748633,1.0986122886681098,0.008403361344537815,1.0,0
4322302,73870000,1,307200.0,307200.0,1,1,0.01649175412293853,7.890791446382072e-05,12.63525753545869,12.63525753545869,0.6931471805599453,0.008403361344537815,1.0,0
8299799,PR,1,64800.0,64800.0,1,1,0.0005523554012467451,0.09776690602067388,11.079076314320059,11.079076314320059,0.6931471805599453,0.008403361344537815,1.0,0
8712300,PB,1,352000.0,352000.0,1,1,0.001972697861595518,0.017912096583287303,12.77138929548529,12.77138929548529,0.6931471805599453,0.008403361344537815,1.0,0
4722901,PB,2,2336810.0,1168405.0,2,2,0.0010258028880296695,0.017912096583287303,13.9711509847102,14.664297737336613,1.0986122886681098,0.01680672268907563,1.0,0
4789007,DF,1,25415.0,25415.0,1,1,0.0044188432099739605,0.00654935690049712,10.143134175949353,10.143134175949353,0.6931471805599453,0.008403361344537815,1.0,0
9001906,MS,1,0.0,0.0,1,1,0.016097214550619427,0.010494752623688156,0.0,0.0,0.6931471805599453,0.008403361344537815,1.0,0
9002702,PR,1,2656500.0,2656500.0,1,1,0.0009468949735658487,0.09776690602067388,14.792520401308224,14.792520401308224,0.6931471805599453,0.008403361344537815,1.0,0
7319002,35681314,1,120000.0,120000.0,1,1,0.01538704332044504,7.890791446382072e-05,11.695255355062795,11.695255355062795,0.6931471805599453,0.008403361344537815,1.0,0
6399200,BA,1,6289113.0,6289113.0,1,1,0.00023672374339146217,0.0658881085772903,15.654330760249568,15.654330760249568,0.6931471805599453,0.008403361344537815,1.0,0
7319002,RO,1,600000.0,600000.0,1,1,0.01538704332044504,0.004497751124437781,13.304686600863562,13.304686600863562,0.6931471805599453,0.008403361344537815,1.0,0
7729202,75460000,1,58700.0,58700.0,1,1,0.005207922354612168,0.00023672374339146217,10.980212041446208,10.980212041446208,0.6931471805599453,0.008403361344537815,1.0,0
8592999,SALA 05 06,1,211200.0,211200.0,1,1,0.044425155843131066,7.890791446382072e-05,12.260565565651518,12.260565565651518,0.6931471805599453,0.008403361344537815,1.0,0
1529700,SP,1,230000.0,230000.0,1,1,7.890791446382072e-05,0.25392566874457506,12.345838935721968,12.345838935721968,0.6931471805599453,0.008403361344537815,1.0,0
9512600,BA,3,1543258.0,514419.3333333333,3,3,0.0018937899471316974,0.0658881085772903,13.150795979377307,14.24940697208751,1.3862943611198906,0.025210084033613446,1.0,0
5612100,RS,3,118900.0,39633.333333333336,2,3,0.0038664878087272155,0.12214945158999448,10.587451024979256,11.686046493072437,1.3862943611198906,0.01680672268907563,1.0,0
1622699,MG,2,479500.0,239750.0,2,2,0.00023672374339146217,0.1032115521186775,12.387356163748457,13.080501258809191,1.0986122886681098,0.01680672268907563,1.0,0
7420001,CE,1,3944491.0,3944491.0,1,1,0.008916594334411741,0.013887792945632447,15.187830733374776,15.187830733374776,0.6931471805599453,0.008403361344537815,1.0,0
4744001,GO,2,297700.0,148850.0,2,2,0.0024461453483784422,0.0982403535074568,11.910701084594013,12.603844906084555,1.0986122886681098,0.01680672268907563,1.0,0
5620102,MG,2,1095680.0,547840.0,2,2,0.0015781582892764145,0.1032115521186775,13.21374037784426,13.906886645730221,1.0986122886681098,0.01680672268907563,1.0,0
9609206,SP,2,659250.0,329625.0,1,1,0.00023672374339146217,0.25392566874457506,12.70571395740146,13.39885962108962,1.0986122886681098,0.008403361344537815,0.5,0
7911200,MG,2,6973680.0,3486840.0,2,2,0.0038664878087272155,0.1032115521186775,15.064506726682984,15.757653763846646,1.0986122886681098,0.01680672268907563,1.0,0
3329501,RS,1,50000.0,50000.0,1,1,0.0007890791446382073,0.12214945158999448,10.819798284210286,10.819798284210286,0.6931471805599453,0.008403361344537815,1.0,0
4742300,BA,1,7521012.0,7521012.0,1,1,0.0033141324074804704,0.0658881085772903,15.833211394300598,15.833211394300598,0.6931471805599453,0.008403361344537815,1.0,0
2539001,MT,1,17900.0,17900.0,1,1,0.004497751124437781,0.004576659038901602,9.792611856190192,9.792611856190192,0.6931471805599453,0.008403361344537815,1.0,0
4321500,75837645,1,220000.0,220000.0,1,1,0.024855993056103528,7.890791446382072e-05,12.301387370778713,12.301387370778713,0.6931471805599453,0.008403361344537815,1.0,0
7319002,75084140,1,50925.0,50925.0,1,1,0.01538704332044504,7.890791446382072e-05,10.838128877622877,10.838128877622877,0.6931471805599453,0.008403361344537815,1.0,0
4520001,75810000,1,95200.0,95200.0,1,1,0.018385544070070228,0.00015781582892764143,11.46374572492597,11.46374572492597,0.6931471805599453,0.008403361344537815,1.0,0
4752100,PB,1,202800.0,202800.0,1,1,0.0032352244930166497,0.017912096583287303,12.219980481653478,12.219980481653478,0.6931471805599453,0.008403361344537815,1.0,0
8219901,RN,1,287400.0,287400.0,1,1,0.002288329519450801,0.012940897972066599,12.56863373209213,12.56863373209213,0.6931471805599453,0.008403361344537815,1.0,0
1821100,BA,1,70000.0,70000.0,1,1,0.0009468949735658487,0.0658881085772903,11.156264806643742,11.156264806643742,0.6931471805599453,0.008403361344537815,1.0,0
4752100,BA,2,1180000.0,590000.0,2,2,0.0032352244930166497,0.0658881085772903,13.28787951079572,13.981025843899115,1.0986122886681098,0.01680672268907563,1.0,0
3291400,PE,1,651000.0,651000.0,1,1,7.890791446382072e-05,0.015781582892764143,13.386266457287837,13.386266457287837,0.6931471805599453,0.008403361344537815,1.0,0
8230001,CONJUNTO ROMILDO FERREIRA DO AMARAL,2,101000.0,50500.0,2,1,0.05420973723664484,0.00015781582892764143,10.829748417047593,11.522885696764481,1.0986122886681098,0.01680672268907563,0.5,0
2532201,PR,1,24250.0,24250.0,1,1,0.00047344748678292435,0.09776690602067388,10.096213132628804,10.096213132628804,0.6931471805599453,0.008403361344537815,1.0,0
3329501,GO,1,150000.0,150000.0,1,1,0.0007890791446382073,0.0982403535074568,11.918397239722838,11.918397239722838,0.6931471805599453,0.008403361344537815,1.0,0
1091102,RS,4,1321275.0,330318.75,3,3,0.0021305136905231596,0.12214945158999448,12.707816403717835,14.094108494307878,1.6094379124341003,0.025210084033613446,0.75,0
4761003,SC,1,18646008.0,18646008.0,1,1,0.005286830269075988,0.043951708356348144,16.74114268651591,16.74114268651591,0.6931471805599453,0.008403361344537815,1.0,0
4743100,73900000,1,20120.0,20120.0,1,1,0.0029985007496251873,7.890791446382072e-05,9.909519324767848,9.909519324767848,0.6931471805599453,0.008403361344537815,1.0,0
4754703,MG,1,163200.0,163200.0,1,1,0.0010258028880296695,0.1032115521186775,12.002737848944351,12.002737848944351,0.6931471805599453,0.008403361344537815,1.0,0
4723700,GO,1,555200.0,555200.0,1,1,0.0035508561508719324,0.0982403535074568,13.227085489325848,13.227085489325848,0.6931471805599453,0.008403361344537815,1.0,0
8599604,SE,1,14500.0,14500.0,1,1,0.010968200110471081,0.006786080643888582,9.581972891547895,9.581972891547895,0.6931471805599453,0.008403361344537815,1.0,0
9002702,RJ,1,588000.0,588000.0,1,1,0.0009468949735658487,0.024777085141639708,13.28448392755959,13.28448392755959,0.6931471805599453,0.008403361344537815,1.0,0
3212400,MG,1,4957.0,4957.0,1,1,0.0005523554012467451,0.1032115521186775,8.508757712595136,8.508757712595136,0.6931471805599453,0.008403361344537815,1.0,0
1091101,SC,1,122315.0,122315.0,1,1,0.0018148820326678765,0.043951708356348144,11.714363138956413,11.714363138956413,0.6931471805599453,0.008403361344537815,1.0,0
4929901,SP,1,0.0,0.0,1,1,0.002603961177306084,0.25392566874457506,0.0,0.0,0.6931471805599453,0.008403361344537815,1.0,0
8129000,PB,1,165000.0,165000.0,1,1,0.002288329519450801,0.017912096583287303,12.013706813470414,12.013706813470414,0.6931471805599453,0.008403361344537815,1.0,0
4789002,76056149,3,62400.0,20800.0,1,1,0.004261027381046319,0.00023672374339146217,9.942756341456828,11.041336579870135,1.3862943611198906,0.008403361344537815,0.3333333333333333,0
5912099,GO,1,247920.0,247920.0,1,1,0.005681369841395092,0.0982403535074568,12.420865426012707,12.420865426012707,0.6931471805599453,0.008403361344537815,1.0,0
7733100,SP,1,34896.0,34896.0,1,1,0.00023672374339146217,0.25392566874457506,10.46015614461037,10.46015614461037,0.6931471805599453,0.008403361344537815,1.0,0
9001902,PI,4,210000.0,52500.0,1,2,0.1207291091296457,0.001972697861595518,10.868587496017359,12.25486757159303,1.6094379124341003,0.008403361344537815,0.5,0
4722902,PB,1,949500.0,949500.0,1,1,0.00031563165785528286,0.017912096583287303,13.76369186241981,13.76369186241981,0.6931471805599453,0.008403361344537815,1.0,0
1412601,PA,1,281000.0,281000.0,1,1,0.004103211552118678,0.003629764065335753,12.546113507028412,12.546113507028412,0.6931471805599453,0.008403361344537815,1.0,0
4763604,PR,1,85332.0,85332.0,1,1,0.00023672374339146217,0.09776690602067388,11.35431652853596,11.35431652853596,0.6931471805599453,0.008403361344537815,1.0,0
4321500,PA,1,542500.0,542500.0,1,1,0.024855993056103528,0.003629764065335753,13.203945207713025,13.203945207713025,0.6931471805599453,0.008403361344537815,1.0,0
161002,BA,2,6870336.0,3435168.0,1,2,0.00039453957231910363,0.0658881085772903,15.049576681846094,15.742723716852781,1.0986122886681098,0.008403361344537815,1.0,0
1412602,TO,1,85766.0,85766.0,1,1,0.005997001499250375,0.004339935295510139,11.35938959610797,11.35938959610797,0.6931471805599453,0.008403361344537815,1.0,0
4772500,MT,1,599994.0,599994.0,1,1,0.0023672374339146216,0.004576659038901602,13.304676600830227,13.304676600830227,0.6931471805599453,0.008403361344537815,1.0,0
4520005,RJ,2,684400.0,342200.0,2,1,0.027854493805728714,0.024777085141639708,12.74315356270364,13.436299282132948,1.0986122886681098,0.01680672268907563,0.5,0
3299004,RJ,2,307800.0,153900.0,2,1,0.0007101712301743865,0.024777085141639708,11.944064817531656,12.637208749244536,1.0986122886681098,0.01680672268907563,0.5,0
2330399,MG,1,0.0,0.0,1,1,0.00047344748678292435,0.1032115521186775,0.0,0.0,0.6931471805599453,0.008403361344537815,1.0,0
4722901,BA,1,203515.0,203515.0,1,1,0.0010258028880296695,0.0658881085772903,12.2234999048527,12.2234999048527,0.6931471805599453,0.008403361344537815,1.0,0
9529103,30120074,1,14300.0,14300.0,1,1,0.00023672374339146217,7.890791446382072e-05,9.568084743872936,9.568084743872936,0.6931471805599453,0.008403361344537815,1.0,0
1412602,SP,23,3048046.0,132523.73913043478,15,16,0.005997001499250375,0.25392566874457506,11.794524617398569,14.930011615617294,3.1780538303479458,0.12605042016806722,0.6956521739130435,1
4399103,PR,21,124109574.0,5909979.714285715,14,16,0.01649175412293853,0.09776690602067388,15.59215312614273,18.636675402718243,3.091042453358316,0.11764705882352941,0.7619047619047619,1
5223100,RS,2,81600.0,40800.0,2,2,0.0011047108024934901,0.12214945158999448,10.616461869895815,11.309596795779068,1.0986122886681098,0.01680672268907563,1.0,0
4789007,MG,12,1776892.0,148074.33333333334,10,4,0.0044188432099739605,0.1032115521186775,11.905476432254119,14.390376891480306,2.5649493574615367,0.08403361344537816,0.3333333333333333,1
4781400,SP,58,5531499.0,95370.6724137931,41,23,0.012388542570819854,0.25392566874457506,11.465536878476591,15.525969584457103,4.07753744390572,0.3445378151260504,0.39655172413793105,1
2349499,PE,1,360000.0,360000.0,1,1,0.00047344748678292435,0.015781582892764143,12.793862088206213,12.793862088206213,0.6931471805599453,0.008403361344537815,1.0,0
4763601,SP,28,1748598.0,62449.92857142857,10,7,0.002840684920697546,0.25392566874457506,11.042136384481267,14.374325453842683,3.367295829986474,0.08403361344537816,0.25,1
4759899,BA,12,124897.0,10408.083333333334,7,1,0.002603961177306084,0.0658881085772903,9.250434101375758,11.735252683175215,2.5649493574615367,0.058823529411764705,0.08333333333333333,1
4751201,SP,74,4985973.0,67378.01351351352,26,20,0.017991004497751123,0.25392566874457506,11.118088876210946,15.422139328451161,4.31748811353631,0.2184873949579832,0.2702702702702703,1
3299003,SP,22,671980.0,30544.545454545456,4,4,0.0032352244930166497,0.25392566874457506,10.326974142333018,13.417985345296051,3.1354942159291497,0.03361344537815126,0.18181818181818182,1
3314720,PR,7,3759400.0,537057.1428571428,1,1,0.0007101712301743865,0.09776690602067388,13.19386164110684,15.139770194164491,2.0794415416798357,0.008403361344537815,0.14285714285714285,1
8592999,RJ,28,2324200.0,83007.14285714286,14,15,0.044425155843131066,0.024777085141639708,11.326693988679152,14.65888688202639,3.367295829986474,0.11764705882352941,0.5357142857142857,1
9609299,RS,11,7327516.0,666137.8181818182,10,10,0.004655566953365423,0.12214945158999448,13.409253363511258,15.807147271591788,2.4849066497880004,0.08403361344537816,0.9090909090909091,1
4712100,RS,8,858179.0,107272.375,4,3,0.00765406770299061,0.12214945158999448,11.583135761760841,13.662569146677,2.1972245773362196,0.03361344537815126,0.375,1
8230001,MARIANO PROCOPIO,1,1613334.0,1613334.0,1,1,0.05420973723664484,7.890791446382072e-05,14.293814023082023,14.293814023082023,0.6931471805599453,0.008403361344537815,1.0,0
3314702,MG,2,506000.0,253000.0,1,1,0.0005523554012467451,0.1032115521186775,12.441148720271016,13.134293924552235,1.0986122886681098,0.008403361344537815,0.5,0
4789002,SC,4,53120.0,13280.0,3,3,0.004261027381046319,0.043951708356348144,9.49408972140025,10.880327609274326,1.6094379124341003,0.025210084033613446,0.75,0
4530705,SP,1,742800.0,742800.0,1,1,0.00039453957231910363,0.25392566874457506,13.518183454717185,13.518183454717185,0.6931471805599453,0.008403361344537815,1.0,0
9602502,SP,5,922650.0,184530.0,5,5,0.002288329519450801,0.25392566874457506,12.125572750028875,13.735006327138644,1.791759469228055,0.04201680672268908,1.0,1
9529102,BA,12,70985142.0,5915428.5,10,10,0.013572161287777164,0.0658881085772903,15.59307466476188,18.07798115958789,2.5649493574615367,0.08403361344537816,0.8333333333333334,1
4789001,MG,3,432150.0,144050.0,3,3,0.0021305136905231596,0.1032115521186775,11.877922682522595,12.976530343189445,1.3862943611198906,0.025210084033613446,1.0,0
3319800,PE,1,598800.0,598800.0,1,1,0.0018937899471316974,0.015781582892764143,13.302684601532896,13.302684601532896,0.6931471805599453,0.008403361344537815,1.0,0
8592999,PR,76,31639633.0,416310.9605263158,24,43,0.044425155843131066,0.09776690602067388,12.939190163316391,17.269921133160917,4.343805421853684,0.20168067226890757,0.5657894736842105,1
9001906,CE,3,324120.0,108040.0,3,3,0.016097214550619427,0.013887792945632447,11.59026606369489,12.68887218184696,1.3862943611198906,0.025210084033613446,1.0,0
8130300,PE,2,270000.0,135000.0,2,2,0.005760277755858913,0.015781582892764143,11.813037464800539,12.506180941677357,1.0986122886681098,0.01680672268907563,1.0,0
4930202,BA,7,908228.0,129746.85714285714,2,2,0.0037086719797995737,0.0658881085772903,11.773348285615125,13.719251828428861,2.0794415416798357,0.01680672268907563,0.2857142857142857,1
3321000,SP,1,161000.0,161000.0,1,1,0.0016570662037402352,0.25392566874457506,11.989165855127435,11.989165855127435,0.6931471805599453,0.008403361344537815,1.0,0
9001901,PE,3,1586077.0,528692.3333333334,2,3,0.02722323049001815,0.015781582892764143,13.178163832598615,14.276774860295486,1.3862943611198906,0.01680672268907563,1.0,0
4330404,SC,2,727495.0,363747.5,2,2,0.010258028880296694,0.043951708356348144,12.804217973747997,13.497363779730883,1.0986122886681098,0.01680672268907563,1.0,0
9001901,28894020,2,27680.0,13840.0,1,1,0.02722323049001815,0.00015781582892764143,9.535390480896702,10.228501536246666,1.0986122886681098,0.008403361344537815,0.5,0
4756300,RS,4,229000.0,57250.0,3,2,0.0011836187169573108,0.12214945158999448,10.955200388512845,12.34148164933907,1.6094379124341003,0.025210084033613446,0.5,0
5611205,RJ,5,21759859.0,4351971.8,2,1,0.0010258028880296695,0.024777085141639708,15.286139817498384,16.895577546107788,1.791759469228055,0.01680672268907563,0.2,1
4782201,RS,1,500000.0,500000.0,1,1,0.00023672374339146217,0.12214945158999448,13.122365377402328,13.122365377402328,0.6931471805599453,0.008403361344537815,1.0,0
2229399,RS,1,71200.0,71200.0,1,1,7.890791446382072e-05,0.12214945158999448,11.173262142245258,11.173262142245258,0.6931471805599453,0.008403361344537815,1.0,0
322104,PR,1,150350.0,150350.0,1,1,7.890791446382072e-05,0.09776690602067388,11.920727839541879,11.920727839541879,0.6931471805599453,0.008403361344537815,1.0,0
4924800,SC,22,9052198.0,411463.5454545455,3,10,0.023751282253610038,0.043951708356348144,12.927478136103122,16.018518269585833,3.1354942159291497,0.025210084033613446,0.45454545454545453,1
4754702,ES,4,520000.0,130000.0,1,1,0.00047344748678292435,0.02714432257555433,11.775297421715827,13.161586013632684,1.6094379124341003,0.008403361344537815,0.25,0
1813001,MG,4,399845.0,99961.25,4,3,0.0035508561508719324,0.1032115521186775,11.512547893699166,12.898834751958592,1.6094379124341003,0.03361344537815126,0.75,0
4321500,ES,1,30000.0,30000.0,1,1,0.024855993056103528,0.02714432257555433,10.308985993422082,10.308985993422082,0.6931471805599453,0.008403361344537815,1.0,0
4399103,RN,5,575091824.0,115018364.8,2,3,0.01649175412293853,0.012940897972066599,18.560602376185116,20.170040281663805,1.791759469228055,0.01680672268907563,0.6,1
4743100,RS,4,854396.0,213599.0,4,4,0.0029985007496251873,0.12214945158999448,12.271860386068177,13.658151235945947,1.6094379124341003,0.03361344537815126,1.0,0
4744099,GO,10,934319.0,93431.9,6,5,0.003945395723191036,0.0982403535074568,11.444998810586037,13.747574270952446,2.3978952727983707,0.05042016806722689,0.5,1
8592999,SE,2,200000.0,100000.0,1,1,0.044425155843131066,0.006786080643888582,11.51293546492023,12.206077645517674,1.0986122886681098,0.008403361344537815,0.5,0
4743100,GO,3,33900.0,11300.0,3,2,0.0029985007496251873,0.0982403535074568,9.332646496360152,10.431199791458543,1.3862943611198906,0.025210084033613446,0.6666666666666666,0
3314711,73930000,5,89460.0,17892.0,1,1,0.0011047108024934901,0.0006312633157105657,9.792164853891862,11.401558055104555,1.791759469228055,0.008403361344537815,0.2,1
9602501,ES,4,1108000.0,277000.0,3,3,0.005207922354612168,0.02714432257555433,12.531776395271262,13.918068048816036,1.6094379124341003,0.025210084033613446,0.75,0
1096100,RS,3,8119799.0,2706599.6666666665,2,2,0.0008679870591020279,0.12214945158999448,14.811204038935998,15.909816081292652,1.3862943611198906,0.01680672268907563,0.6666666666666666,0
1094500,BA,1,14777634.0,14777634.0,1,1,0.00039453957231910363,0.0658881085772903,16.508625447149,16.508625447149,0.6931471805599453,0.008403361344537815,1.0,0
4321500,BA,3,12431280.0,4143760.0,2,3,0.024855993056103528,0.0658881085772903,15.237114387513088,16.335726515296745,1.3862943611198906,0.01680672268907563,1.0,0
1352900,MG,2,321630.0,160815.0,2,2,0.0009468949735658487,0.1032115521186775,11.988016133264521,12.681160204676264,1.0986122886681098,0.01680672268907563,1.0,0
7912100,SC,1,444000.0,444000.0,1,1,0.00039453957231910363,0.043951708356348144,13.003582093664077,13.003582093664077,0.6931471805599453,0.008403361344537815,1.0,0
8219999,74455552,3,1400000.0,466666.6666666667,3,1,0.013493253373313344,0.00023672374339146217,13.053372648772225,14.151983508870947,1.3862943611198906,0.025210084033613446,0.3333333333333333,0
9609299,GO,3,309800.0,103266.66666666669,3,3,0.004655566953365423,0.0982403535074568,11.545079601916791,12.643685434848656,1.3862943611198906,0.025210084033613446,1.0,0
7739099,PE,1,540000.0,540000.0,1,1,0.0012625266314211315,0.015781582892764143,13.199326270390594,13.199326270390594,0.6931471805599453,0.008403361344537815,1.0,0
8599605,BA,1,22000.0,22000.0,1,1,0.0011836187169573108,0.0658881085772903,9.99884318585288,9.99884318585288,0.6931471805599453,0.008403361344537815,1.0,0
5811500,SC,2,358320.0,179160.0,2,2,0.0022094216049869803,0.043951708356348144,12.096040121908695,12.789184511678805,1.0986122886681098,0.01680672268907563,1.0,0
